Menschenrechte	ORGANIZATION
mit	O
Blick	O
auf	O
den	O
Balkan-Einsatz	O
blickt	O
:	O
So	O
entschieden	O
die	O
Straßburger	O
Richter	O
,	O
dass	O
etwa	O
Verhaftungen	O
unter	O
das	O
Kfor-Mandat	O
fielen	O
und	O
die	O
Aufsicht	O
über	O
das	O
Räumen	O
von	O
Minen	O
unter	O
das	O
von	O
Unmik	ORGANIZATION
.	O
Da	O
die	O
Kfor	ORGANIZATION
rechtmäßig	O
delegierte	O
Befugnisse	O
des	O
Sicherheitsrats	ORGANIZATION
nach	O
Kapitel	O
VII	O
der	O
UN-Charta	O
ausübte	O
,	O
seien	O
die	O
Handlungen	O
von	O
Soldaten	O
aus	O
UN-Staaten	O
grundsätzlich	O
den	O
Vereinten	ORGANIZATION
Nationen	ORGANIZATION
zurechenbar	O
.	O
Das	O
gelte	O
auch	O
für	O
die	O
Unterlassung	O
von	O
Unmik	ORGANIZATION
,	O
einem	O
Organ	O
der	O
Vereinten	ORGANIZATION
Nationen	ORGANIZATION
,	O
das	O
dem	O
Sicherheitsrat	ORGANIZATION
direkt	O
unterstellt	O
war	O
.	O
Und	O
die	O
Vereinten	ORGANIZATION
Nationen	ORGANIZATION
sind	O
eine	O
Organisation	O
,	O
die	O
eine	O
von	O
ihren	O
Mitgliedstaaten	O
getrennte	O
Rechtspersönlichkeit	O
hat	O
und	O
nicht	O
Vertragspartei	O
der	O
Europäischen	O
Menschenrechtskonvention	O
ist	O
.	O
Aber	O
sind	O
deshalb	O
die	O
Staaten	O
nicht	O
mehr	O
verantwortlich	O
?	O
Der	O
Völkerrechtler	O
Jochen	PERSON
Frowein	PERSON
,	O
der	O
Deutschland	LOCATION
in	O
zahlreichen	O
Verfahren	O
vor	O
internationalen	O
Gerichten	O
vertrat	O
,	O
wies	O
in	O
München	LOCATION
auf	O
die	O
Gefahren	O
dieser	O
Entscheidung	O
hin	O
.	O
Der	O
Sicherheitsrat	ORGANIZATION
sollte	O
dadurch	O
gestärkt	O
werden	O
-	O
doch	O
auch	O
er	O
darf	O
nicht	O
zwingendes	O
Völkerrecht	O
verletzen	O
.	O
