revidieren	O
.	O
Die	O
Gemeinschaftsdiagnose	O
der	O
deutschen	O
Institute	O
vom	O
April	O
,	O
als	O
1,8	O
Prozent	O
Wachstum	O
vorhergesagt	O
wurden	O
,	O
erscheint	O
schon	O
wieder	O
überholt	O
.	O
Der	O
starke	O
Einbruch	O
des	O
Ifo-Gesch	O
äftsklimas	O
hat	O
jeglichen	O
Optimismus	O
hinweggefegt	O
.	O
Nun	O
senken	O
die	O
Ökonomen	O
ihre	O
mittelfristigen	O
Prognosen	O
,	O
etwa	O
die	O
der	O
Commerzbank	ORGANIZATION
,	O
die	O
2009	O
nur	O
noch	O
0,7	O
statt	O
1	O
Prozent	O
Wachstum	O
erwarten	O
.	O
Es	O
gibt	O
auch	O
unter	O
den	O
Prognostikern	O
ein	O
gewisses	O
Herdenverhalten	O
,	O
gibt	O
Stefan	PERSON
Kooths	PERSON
vom	O
Deutschen	ORGANIZATION
Institut	ORGANIZATION
für	ORGANIZATION
Wirtschaftsforschung	ORGANIZATION
-LRB-	O
DIW	O
-RRB-	O
in	O
Berlin	LOCATION
zu	O
.	O
Keiner	O
der	O
Konjunkturforscher	O
möchte	O
sich	O
mit	O
seinen	O
Prognosen	O
zu	O
weit	O
von	O
der	O
Mehrheitsmeinung	O
entfernen	O
.	O
Da	O
ist	O
die	O
Angst	O
,	O
isoliert	O
dazustehen	O
,	O
sagt	O
Kooths	PERSON
.	O
Die	O
Schwierigkeiten	O
liegen	O
auf	O
drei	O
Ebenen	O
:	O
Nicht	O
nur	O
müssen	O
die	O
Annahmen	O
realistisch	O
sein	O
,	O
es	O
muss	O
auch	O
ein	O
Modell	O
geben	O
,	O
das	O
die	O
mikroökonomischen	O
Zusammenhänge	O
und	O
die	O
makroökonomischen	O
Kreisläufe	O
einer	O
Volkswirtschaft	O
bei	O
aller	O
Abstraktion	O
zutreffend	O
abbildet	O
.	O
Zum	O
Thema	O
\*	O
Es	O
gibt	O
auch	O
unter	O
Ökonomen	O
einen	O
Herdentrieb	O
\*	O
Forscher	O
senken	O
Konjunkturprognose	O
für	O
2008	O
deutlich	O
\*	O
Konjunktur	O
:	O
Amerika	LOCATION
droht	O
der	O
Stillstand	O
-	O
Deutschland	LOCATION
bleibt	O
verschont	O
\*	O
DIW	O
erwartet	O
schwächeres	O
Wachstum	O
\*	O
Dem	O
Aufschwung	O
in	O
Deutschland	LOCATION
geht	O
die	O
Luft	O
aus	O
Das	O
Ifo-Institut	ORGANIZATION
nutzt	O
ein	O
Makromodell	O
aus	O
Oxford	LOCATION
,	O
das	O
mehrere	O
tausend	O
Gleichungen	O
umfasst	O
.	O
Ich	O
habe	O
sie	O
nie	O
gezählt	O
,	O
so	O
viele	O
sind	O
es	O
,	O
sagt	O
Ifo-Konjunkturchef	O
Kai	PERSON
Carstensen	PERSON
.	O
Die	O
reine	O
Zahl	O
und	O
die	O
Größe	O
sagen	O
aber	O
auch	O
gar	O
nichts	O
über	O
die	O
Qualität	O
des	O
Modells	O
,	O
für	O
kurzfristige	O
Prognosen	O
sind	O
oft	O
sogar	O
die	O
kleineren	O
Modelle	O
besser	O
.	O
Eine	O
typische	O
Gleichung	O
versucht	O
etwa	O
,	O
den	O
Konsum	O
der	O
privaten	O
Haushalte	O
aus	O
ihrem	O
verfügbaren	O
Einkommen	O
und	O
ihrer	O
Sparneigung	O
zu	O
berechnen	O
.	O
Das	O
Konsumverhalten	O
kann	O
von	O
Land	O
zu	O
Land	O
ziemlich	O
unterschiedlich	O
sein	O
,	O
sagt	O
Kooths	PERSON
.	O
Das	O
DIW	O
geht	O
in	O
Großbritannien	LOCATION
von	O
einem	O
spürbaren	O
Effekt	O
der	O
Vermögenswerte	O
auf	O
den	O
Konsum	O
aus	O
,	O
in	O
Deutschland	LOCATION
aber	O
nicht	O
.	O
Hier	O
bestimmt	O
vorrangig	O
das	O
verfügbare	O
Einkommen	O
den	O
Konsum	O
.	O
Es	O
gibt	O
häufig	O
Revisionen	O
der	O
Statistik	O
Schwierig	O
wird	O
es	O
,	O
wenn	O
wir	O
Strukturbrüche	O
haben	O
wie	O
mit	O
der	O
Mehrwertsteuererhöhung	O
,	O
erklärt	O
Kooths	PERSON
.	O
Die	O
Unsicherheit	O
der	O
Prognose	O
nimmt	O
dann	O
zu	O
.	O
Als	O
weitere	O
Beispiele	O
für	O
Strukturbrüche	O
nennt	O
er	O
die	O
Unternehmensteuerreform	O
,	O
neue	O
Abschreibungsregeln	O
oder	O
Arbeitsmarktreformen	O
-	O
etwa	O
die	O
Hartz-Gesetze	O
,	O
welche	O
die	O
Beschäftigungsschwelle	O
gesenkt	O
haben	O
.	O
Es	O
gibt	O
überall	O
Unsicherheiten	O
,	O
sagt	O
Carstensen	PERSON
.	O
Auch	O
die	O
Finanzkrise	O
war	O
in	O
dieser	O
Form	O
so	O
noch	O
nie	O
da	O
,	O
und	O
je	O
weniger	O
historische	O
Erfahrung	O
wir	O
haben	O
,	O
desto	O
schwieriger	O
ist	O
die	O
Folgenabschätzung	O
.	O
Um	O
eine	O
Prognose	O
über	O
die	O
Zukunft	O
zu	O
erhalten	O
,	O
füttern	O
die	O
Konjunkturforscher	O
ihre	O
Modelle	O
mit	O
den	O
Daten	O
,	O
welche	O
ihnen	O
das	O
Statistische	ORGANIZATION
Bundesamt	ORGANIZATION
oder	O
die	O
Bundesbank	ORGANIZATION
zur	O
Verfügung	O
stellen	O
.	O
Auch	O
hier	O
können	O
sich	O
Ungenauigkeiten	O
oder	O
Fehler	O
einschleichen	O
,	O
es	O
gibt	O
häufig	O
Revisionen	O
der	O
Statistik	O
.	O
Für	O
einen	O
großen	O
Teil	O
der	O
Wirtschaft	O
,	O
namentlich	O
den	O
gesamten	O
Dienstleistungssektor	O
,	O
der	O
rund	O
70	O
Prozent	O
des	O
BIP	O
ausmacht	O
,	O
gibt	O
es	O
zudem	O
nur	O
wenig	O
Daten	O
.	O
In	O
einer	O
Studie	O
haben	O
die	O
beiden	O
Ökonomen	O
Ulrich	PERSON
Fritsche	PERSON
und	O
Jörg	PERSON
Döpke	PERSON
2006	O
untersucht	O
,	O
wie	O
weit	O
die	O
Wachstumsprognosen	O
die	O
tatsächliche	O
Entwicklung	O
vorauszusagen	O
vermochten	O
.	O
Demnach	O
lagen	O
etwa	O
die	O
im	O
April	O
veröffentlichten	O
Prognosen	O
für	O
das	O
laufende	O
Jahr	O
durchschnittlich	O
um	O
0,8	O
Prozentpunkte	O
neben	O
der	O
später	O
errechneten	O
BIP-Wachstumsrate	O
.	O
Die	O
Herbstprognosen	O
für	O
das	O
nächste	O
Jahr	O
,	O
die	O
also	O
weiter	O
als	O
12	O
Monate	O
in	O
die	O
Zukunft	O
reichten	O
,	O
hatten	O
größere	O
Fehler	O
von	O
bis	O
zu	O
1,4	O
Prozentpunkten	O
-	O
so	O
weit	O
lag	O
der	O
IWF	O
daneben	O
.	O
Fritsche	PERSON
und	O
Döpke	PERSON
haben	O
den	O
Informationsgehalt	O
der	O
Prognosen	O
mit	O
einem	O
Münzwurf	O
verglichen	O
.	O
Immerhin	O
beruhigend	O
für	O
die	O
Forscher	O
,	O
dass	O
sie	O
konjunkturelle	O
Richtungsänderungen	O
deutlich	O
öfter	O
richtig	O
angaben	O
als	O
der	O
Zufallsgenerator	O
.	O
Psychologie	O
spielt	O
in	O
der	O
Wirtschaft	O
eine	O
große	O
Rolle	O
Eine	O
umstrittene	O
Frage	O
unter	O
Konjunkturforschern	O
ist	O
,	O
ob	O
ihre	O
Prognosen	O
selbst	O
die	O
Konjunktur	O
beeinflussen	O
.	O
Die	O
Ökonomie	O
hat	O
es	O
ja	O
,	O
anders	O
als	O
die	O
Physik	O
,	O
mit	O
einer	O
mitdenkenden	O
Materie	O
,	O
nämlich	O
mit	O
menschlichen	O
Individuen	O
,	O
zu	O
tun	O
,	O
erklärt	O
Ifo	O
-	O
Ökonom	O
Carstensen	PERSON
.	O
Und	O
Wirtschaftssubjekte	O
können	O
ihr	O
Verhalten	O
ändern	O
,	O
wenn	O
sich	O
ihre	O
Erwartungen	O
bezüglich	O
der	O
Zukunft	O
ändern	O
.	O
Unternehmen	O
etwa	O
verzichten	O
auf	O
neue	O
Investitionen	O
,	O
wenn	O
allgemein	O
ein	O
konjunktureller	O
Abschwung	O
erwartet	O
wird	O
.	O
Was	O
aber	O
,	O
wenn	O
Ökonomen	O
fälschlich	O
einen	O
Abschwung	O
voraussagen	O
-	O
kommt	O
er	O
dann	O
trotzdem	O
,	O
als	O
Ergebnis	O
einer	O
sich	O
selbst	O
erfüllenden	O
Prognose	O
?	O
Von	O
Politikern	O
hört	O
man	O
gelegentlich	O
,	O
man	O
dürfe	O
den	O
Aufschwung	O
nicht	O
kaputtreden	O
.	O
Konjunkturforscher	O
Carstensen	PERSON
gibt	O
zwar	O
zu	O
,	O
dass	O
die	O
Psychologie	O
in	O
der	O
Wirtschaft	O
eine	O
große	O
Rolle	O
spielt	O
.	O
Ich	O
glaube	O
aber	O
nicht	O
,	O
dass	O
wir	O
Ökonomen	O
eine	O
solche	O
Macht	O
haben	O
,	O
die	O
Konjunktur	O
durch	O
unsere	O
Prognosen	O
zu	O
lenken	O
.	O
Genau	O
werde	O
man	O
es	O
aber	O
nie	O
wissen	O
,	O
experimentelle	O
Nachweise	O
sind	O
kaum	O
möglich	O
,	O
sagt	O
Carstensen	PERSON
und	O
fügt	O
scherzhaft	O
hinzu	O
:	O
Es	O
sei	O
denn	O
,	O
wir	O
fälschen	O
einmal	O
über	O
mehrere	O
Monate	O
den	O
Ifo-Konjunkturtest	O
und	O
den	O
Geschäftsklimaindex	O
und	O
schauen	O
dann	O
,	O
was	O
passiert	O
.	O
Wo	O
endet	O
die	O
Verantwortlichkeit	O
des	O
Staates	O
?	O
Und	O
wo	O
die	O
der	O
Vereinten	ORGANIZATION
Nationen	ORGANIZATION
?	O
Gerade	O
hat	O
ein	O
Gericht	O
in	O
Den	LOCATION
Haag	LOCATION
über	O
eine	O
Klage	O
von	O
Hinterbliebenen	O
des	O
Massakers	O
von	O
Srebrenica	LOCATION
entschieden	O
.	O
Es	O
war	O
ein	O
ordentliches	O
niederländisches	O
-LRB-	O
Land	O
-	O
-RRB-	O
Gericht	O
,	O
keins	O
der	O
sonst	O
noch	O
in	O
der	O
Hauptstadt	O
vertretenen	O
internationalen	O
Gerichte	O
.	O
Und	O
die	O
Klage	O
richtete	O
sich	O
gegen	O
die	O
Vereinten	ORGANIZATION
Nationen	ORGANIZATION
-	O
und	O
sie	O
scheiterte	O
.	O
Der	O
Grund	O
ist	O
ein	O
klassischer	O
:	O
Staaten	O
,	O
und	O
eben	O
auch	O
die	O
Vereinten	ORGANIZATION
Nationen	ORGANIZATION
,	O
genießen	O
Immunität	O
.	O
Nach	O
Auffassung	O
der	O
bosnischen	O
Klägerinnen	O
haften	O
der	O
niederländische	O
Staat	O
und	O
die	O
Vereinten	ORGANIZATION
Nationen	ORGANIZATION
für	O
den	O
Massenmord	O
.	O
Ihrer	O
Auffassung	O
nach	O
hatten	O
niederländische	O
UN-Blauhelme	O
die	O
muslimische	O
Bevölkerung	O
nicht	O
ausreichend	O
gegen	O
serbische	O
Truppen	O
geschützt	O
.	O
Srebrenica	LOCATION
stand	O
während	O
des	O
Bosnien-Krieges	O
unter	O
dem	O
Schutz	O
einer	O
niederländischen	O
Einheit	O
.	O
Serbische	O
Truppen	O
ermordeten	O
etwa	O
8000	O
Männer	O
und	O
Jungen	O
.	O
Anzeige	O
Doch	O
nach	O
Ansicht	O
der	O
niederländischen	O
Richter	O
sind	O
die	O
UN	ORGANIZATION
unantastbar	O
.	O
Das	O
garantiere	O
gerade	O
ihre	O
Unabhängigkeit	O
.	O
Über	O
die	O
Klage	O
gegen	O
den	O
niederländischen	O
Staat	O
ist	O
noch	O
nicht	O
entschieden	O
.	O
Der	O
Anwalt	O
der	O
Kläger	O
will	O
notfalls	O
bis	O
zum	O
Europäischen	ORGANIZATION
Gerichtshof	ORGANIZATION
für	ORGANIZATION
Menschenrechte	ORGANIZATION
in	O
Straßburg	LOCATION
gehen	O
.	O
Schwere	O
internationale	O
Verbrechen	O
dürfen	O
nicht	O
straflos	O
bleiben	O
Tatsächlich	O
stellt	O
sich	O
die	O
Frage	O
,	O
wer	O
haftet	O
,	O
wenn	O
staatliche	O
Organe	O
-	O
womöglich	O
im	O
internationalen	O
Rahmen	O
-	O
schwere	O
Menschenrechtsverletzungen	O
,	O
völkermordartige	O
Verbrechen	O
begehen	O
.	O
Diese	O
Frage	O
stellt	O
sich	O
nicht	O
nur	O
in	O
Bezug	O
auf	O
Srebrenica	LOCATION
-	O
hier	O
hat	O
das	O
Haager	ORGANIZATION
UN-Kriegsverbrechertribunal	ORGANIZATION
für	O
das	O
ehemalige	O
Jugoslawien	LOCATION
und	O
auch	O
der	O
Internationale	ORGANIZATION
Gerichtshof	ORGANIZATION
von	O
einem	O
Völkermord	O
gesprochen	O
-	O
,	O
sondern	O
auch	O
für	O
Verbrechen	O
in	O
der	O
Vergangenheit	O
.	O
Im	O
Auswärtigen	O
Amt	O
in	O
Berlin	LOCATION
zerbricht	O
man	O
sich	O
zurzeit	O
den	O
Kopf	O
darüber	O
,	O
wie	O
Deutschland	LOCATION
mit	O
der	O
erfolgreichen	O
Klage	O
griechischer	O
Besatzungsopfer	O
in	O
Italien	LOCATION
umgehen	O
soll	O
.	O
Sollte	O
man	O
vor	O
den	O
Internationalen	ORGANIZATION
Gerichtshof	ORGANIZATION
ziehen	O
-	O
oder	O
mit	O
Italien	LOCATION
eine	O
Einigung	O
treffen	O
?	O
Klar	O
ist	O
,	O
dass	O
heute	O
jedenfalls	O
schwere	O
internationale	O
Verbrechen	O
nicht	O
straflos	O
bleiben	O
können	O
,	O
das	O
zeigt	O
schon	O
die	O
Gründung	O
des	O
Internationalen	ORGANIZATION
Strafgerichtshofs	ORGANIZATION
.	O
Für	O
die	O
Vergangenheit	O
,	O
als	O
der	O
Menschenrechtsschutz	O
nur	O
in	O
Ansätzen	O
ausgeprägt	O
war	O
,	O
kann	O
man	O
das	O
dagegen	O
nicht	O
sagen	O
.	O
Was	O
ist	O
den	O
Vereinten	ORGANIZATION
Nationen	ORGANIZATION
zurechenbar	O
?	O
Und	O
was	O
bedeutet	O
das	O
für	O
die	O
Haftung	O
für	O
den	O
Völkermord	O
von	O
Srebrenica	LOCATION
?	O
Die	LOCATION
Niederlande	LOCATION
genießen	O
vor	O
ihren	O
eigenen	O
Gerichten	O
keine	O
Immunität	O
;	O
dieses	O
Verfahren	O
läuft	O
noch	O
.	O
Sollten	O
Handlungen	O
von	O
UN-Soldaten	O
dagegen	O
gar	O
nicht	O
gerichtlich	O
überprüfbar	O
sein	O
?	O
Helmut	PERSON
Aust	PERSON
von	O
der	O
Universität	ORGANIZATION
München	ORGANIZATION
warnte	O
am	O
Wochenende	O
auf	O
einer	O
vom	O
Berliner	O
Völkerrechtler	O
Georg	PERSON
Nolte	PERSON
veranstalteten	O
Tagung	O
aus	O
Anlass	O
des	O
sechzigjährigen	O
Bestehens	O
der	O
International	ORGANIZATION
Law	ORGANIZATION
Commission	ORGANIZATION
davor	O
,	O
dass	O
Verantwortlichkeit	O
zwischen	O
den	O
verschiedenen	O
Ebenen	O
verlorengehe	O
``	O
.	O
Diese	O
Gefahr	O
besteht	O
tatsächlich	O
,	O
wenn	O
man	O
insbesondere	O
auch	O
auf	O
die	O
Rechtsprechung	O
des	O
Europäischen	ORGANIZATION
Gerichtshofs	ORGANIZATION
für	ORGANIZATION
Menschenrechte	ORGANIZATION
mit	O
Blick	O
auf	O
den	O
Balkan-Einsatz	O
blickt	O
:	O
So	O
entschieden	O
die	O
Straßburger	O
Richter	O
,	O
dass	O
etwa	O
Verhaftungen	O
unter	O
das	O
Kfor-Mandat	O
fielen	O
und	O
die	O
Aufsicht	O
über	O
das	O
Räumen	O
von	O
Minen	O
unter	O
das	O
von	O
Unmik	ORGANIZATION
.	O
Da	O
die	O
Kfor	ORGANIZATION
rechtmäßig	O
delegierte	O
Befugnisse	O
des	O
Sicherheitsrats	ORGANIZATION
nach	O
Kapitel	O
VII	O
der	O
UN-Charta	O
ausübte	O
,	O
seien	O
die	O
Handlungen	O
von	O
Soldaten	O
aus	O
UN-Staaten	O
grundsätzlich	O
den	O
Vereinten	ORGANIZATION
Nationen	ORGANIZATION
zurechenbar	O
.	O
Das	O
gelte	O
auch	O
für	O
die	O
Unterlassung	O
von	O
Unmik	ORGANIZATION
,	O
einem	O
Organ	O
der	O
Vereinten	ORGANIZATION
Nationen	ORGANIZATION
,	O
das	O
dem	O
Sicherheitsrat	ORGANIZATION
direkt	O
unterstellt	O
war	O
.	O
Und	O
die	O
Vereinten	ORGANIZATION
Nationen	ORGANIZATION
sind	O
eine	O
Organisation	O
,	O
die	O
eine	O
von	O
ihren	O
Mitgliedstaaten	O
getrennte	O
Rechtspersönlichkeit	O
hat	O
und	O
nicht	O
Vertragspartei	O
der	O
Europäischen	O
Menschenrechtskonvention	O
ist	O
.	O
Aber	O
sind	O
deshalb	O
die	O
Staaten	O
nicht	O
mehr	O
verantwortlich	O
?	O
Der	O
Völkerrechtler	O
Jochen	PERSON
Frowein	PERSON
,	O
der	O
Deutschland	LOCATION
in	O
zahlreichen	O
Verfahren	O
vor	O
internationalen	O
Gerichten	O
vertrat	O
,	O
wies	O
in	O
München	LOCATION
auf	O
die	O
Gefahren	O
dieser	O
Entscheidung	O
hin	O
.	O
Der	O
Sicherheitsrat	ORGANIZATION
sollte	O
dadurch	O
gestärkt	O
werden	O
-	O
doch	O
auch	O
er	O
darf	O
nicht	O
zwingendes	O
Völkerrecht	O
verletzen	O
.	O
28	O
.	O
Juli	O
2008	O
Immer	O
noch	O
regiert	O
die	O
Tabubrechstange	O
,	O
und	O
wieder	O
wurde	O
die	O
inzwischen	O
bekannteste	O
aller	O
Urenkelinnen	O
am	O
Ende	O
mit	O
dieser	O
ganz	O
besonderen	O
Bayreuther	O
Variante	O
der	O
kalten	O
Dusche	O
bedacht	O
.	O
Keine	O
Überraschung	O
,	O
denn	O
gerade	O
noch	O
waren	O
Goethe	PERSON
und	O
Schiller	PERSON
,	O
am	O
Ende	O
der	O
Ansprache	O
des	O
Hans	PERSON
Sachs	PERSON
über	O
echt	O
deutsche	O
Kunst	O
und	O
welschen	O
Tand	O
``	O
,	O
als	O
monumentale	O
Muskelmänner	O
aus	O
dem	O
Boden	O
gefahren	O
,	O
hatten	O
die	O
deutschen	O
Meister	O
``	O
,	O
zombiehaft	O
maskiert	O
als	O
Bachbeethovenmozartwagnerundsoweiter	O
,	O
sich	O
zupackend	O
am	O
Gemächt	O
gespielt	O
,	O
war	O
das	O
Wettsingen	O
ums	O
Evchen	O
und	O
die	O
Ehre	O
als	O
eine	O
Supergala	O
der	O
Volksmusik	O
gezeigt	O
worden	O
--	O
und	O
vieles	O
mehr	O
.	O
Für	O
die	O
Liebeshandlung	O
zwischen	O
dem	O
Bürgermädchen	O
und	O
dem	O
Ritter-K	O
ünstler	O
interessiert	O
sich	O
die	O
Regisseurin	O
nach	O
wie	O
vor	O
kaum	O
.	O
Weshalb	O
diese	O
Geschichte	O
auch	O
nicht	O
mit	O
Flirt-Gepl	O
änkel	O
zwischen	O
Kirchenbänken	O
beginnt	O
,	O
sondern	O
in	O
einem	O
muffigen	O
Akademiesaal	O
.	O
Ernst	O
schauen	O
die	O
Meister	O
der	O
Vergangenheit	O
als	O
Gipsbüsten	O
auf	O
die	O
Versammlung	O
ihrer	O
Verweser	O
:	O
graue	O
Kultur-Handwerker	O
,	O
deren	O
einzige	O
Farbe	O
das	O
Gelb	O
der	O
Reclamheftchen	O
ist	O
,	O
auf	O
denen	O
ihre	O
Weisheit	O
gründet	O
.	O
Endlos	O
langweilig	O
die	O
Ansprachen	O
von	O
Kothner	O
,	O
Pogner	O
und	O
Co.	O
Anzeige	O
Hang	O
zur	O
Überdeutlichkeit	O
Dass	O
Hans	PERSON
Sachs	PERSON
anders	O
ist	O
als	O
diese	O
Zünftler	O
,	O
das	O
wird	O
uns	O
von	O
Katharina	PERSON
Wagner	PERSON
überklar	O
gemacht	O
mit	O
jenem	O
Hang	O
zu	O
szenischen	O
Tautologien	O
,	O
der	O
,	O
entgegen	O
der	O
gleichfalls	O
überdeutlichen	O
Absicht	O
,	O
es	O
anders	O
zu	O
machen	O
als	O
der	O
Papa	O
,	O
doch	O
genau	O
daran	O
erinnert	O
.	O
Also	O
raucht	O
dieser	O
Sachs	PERSON
Kette	O
,	O
trägt	O
das	O
schwarze	O
Hemd	O
einen	O
Knopf	O
zu	O
weit	O
offen	O
,	O
und	O
--	O
das	O
jedenfalls	O
ist	O
witzig	O
bei	O
einem	O
Schuhmacher	O
--	O
er	O
geht	O
barfuß	O
.	O
Wahrscheinlich	O
haut	O
er	O
statt	O
auf	O
Leder	O
lieber	O
auf	O
seine	O
alte	O
Schreibmaschine	O
.	O
Schon	O
deshalb	O
muss	O
ihn	O
dieser	O
Turnschuhtyp	O
Stolzing	O
interessieren	O
,	O
der	O
aus	O
einem	O
Piano	O
steigt	O
und	O
die	O
Herren	O
der	O
Akademie	ORGANIZATION
mit	O
einer	O
leichtfertig-genialischen	O
Über	O
-	O
Kreativität	O
erschreckt	O
:	O
Mal	O
macht	O
er	O
Musik	O
,	O
dann	O
malt	O
er	O
oder	O
macht	O
eine	O
Art	O
von	O
Buchstabenkunst	O
.	O
Zum	O
Thema	O
\*	O
Themenbox	O
Bayreuth	O
2008	O
Franz	PERSON
Hawlata	PERSON
spielt	O
die	O
Wandlung	O
des	O
Sachs	PERSON
vom	O
Antiautoritären	O
über	O
den	O
rotweinsüffelnden	O
Kunst-Erm	O
öglicher	O
zum	O
faschistoiden	O
Kunst-Prediger	O
weit	O
überzeugender	O
,	O
als	O
er	O
ihn	O
singen	O
kann	O
.	O
Dafür	O
erscheint	O
Klaus	PERSON
Florian	PERSON
Vogt	PERSON
mit	O
seinem	O
allerdings	O
betörend	O
hellen	O
,	O
immer	O
leicht	O
melancholischen	O
Ton	O
für	O
einen	O
Kunst-Krawallo	O
zu	O
sängerknabenhaft	O
.	O
Erst	O
wenn	O
er	O
am	O
Ende	O
das	O
Preislied	O
als	O
Schlagerstar	O
singt	O
,	O
passt	O
es	O
.	O
Umgekehrt	O
wird	O
aus	O
dem	O
Hochwasserhosenträger	O
und	O
Kultur-Pedanten	O
Beckmesser	O
am	O
Ende	O
ein	O
Rocker	O
.	O
Das	O
ist	O
zwar	O
nicht	O
plausibel	O
,	O
die	O
große	O
Gesangs	O
-	O
und	O
Darstellungskunst	O
von	O
Michael	PERSON
Volle	PERSON
beglaubigt	O
es	O
dennoch	O
.	O
Beckmessers	PERSON
Gegen-Performance	O
zum	O
Stolzing-Kitsch	O
aber	O
kommt	O
auf	O
der	O
Festwiese	O
,	O
die	O
hier	O
eine	O
Mischung	O
aus	O
Fernsehshow	O
und	O
Reichsparteitag	O
ist	O
,	O
beim	O
Volk	O
nicht	O
gut	O
an	O
,	O
trotz	O
des	O
Einsatzes	O
von	O
Nackerten	O
.	O
Pointen	O
verdrängen	O
die	O
wahre	O
Kunst	O
Zu	O
den	O
Ärgernissen	O
der	O
Inszenierung	O
gehört	O
,	O
dass	O
so	O
letztlich	O
jede	O
Kunst	O
``	O
denunziert	O
wird	O
,	O
als	O
museal	O
-LRB-	O
Reclam	O
-RRB-	O
oder	O
korrupt	O
-LRB-	O
Medien	O
-RRB-	O
oder	O
überhaupt	O
Blödsinn	O
.	O
Und	O
wo	O
in	O
den	O
Meistersingern	O
``	O
so	O
viel	O
von	O
Handwerk	O
die	O
Rede	O
ist	O
:	O
Von	O
Regiehandwerk	O
,	O
richtigem	O
Timing	O
,	O
der	O
Fähigkeit	O
,	O
Bewegungen	O
aus	O
der	O
Musik	O
zu	O
entwickeln	O
,	O
ist	O
wenig	O
zu	O
sehen	O
.	O
Auch	O
von	O
Humor	O
.	O
Man	O
kann	O
verstehen	O
,	O
dass	O
Katharina	PERSON
Wagner	PERSON
,	O
die	O
2015	O
einen	O
neuen	O
Tristan	O
``	O
in	O
Bayreuth	LOCATION
inszenieren	O
soll	O
,	O
eine	O
kritische	O
``	O
Haltung	O
zu	O
den	O
C-Dur-Affirmationen	O
des	O
Stückes	O
sucht	O
,	O
zum	O
Paraderummel	O
und	O
der	O
Sachs-Ansprache	O
über	O
die	O
wahre	O
deutsche	O
Kunst	O
.	O
Dass	O
sie	O
aber	O
sogar	O
den	O
musikalischen	O
Seligkeitsmoment	O
des	O
Quintetts	O
um	O
einer	O
flauen	O
Pointe	O
willen	O
entzaubert	O
,	O
beschädigt	O
mehr	O
als	O
ein	O
paar	O
schöne	O
Töne	O
:	O
Eine	O
spießige	O
Taufgesellschaft	O
stellt	O
sich	O
zum	O
Gruppenfoto-Freeze	O
auf	O
,	O
und	O
als	O
die	O
Musik	O
gar	O
nicht	O
aufhören	O
will	O
,	O
muss	O
ein	O
Knabe	O
dringend	O
Pipi	O
.	O
